pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,col_total_tackles,col_tfl,col_sacks,col_ints,col_pass_deflections,col_qb_hurries,col_fg_made,col_fg_attempted,col_xp_made,col_xp_attempted,col_punts,col_punt_yards,career_av,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof
RhodXa00,xavier-rhodes-1,00-0030575,Xavier Rhodes,CB,2013,1,25,MIN,florida st.,73.0,210.0,4.43,40.5,132.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,43.0,135.0,3,1,8,False
OwusAk99,,00-0027726,Akwasi Owusu-Ansah,CB,2010,4,126,DAL,indiana (pa),72.0,207.0,4.32,35.5,120.0,,6.84,4.32,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,15.0,0,0,0,False
QuitTe00,teagan-quitoriano-1,00-0037277,Teagan Quitoriano,TE,2022,5,170,HOU,oregon st.,78.0,258.0,,,,22.0,,,,,,,,,,,40.0,512.0,6.0,,,,,,,,,,,,,,1.0,1.0,40.0,0,0,0,False
SmitJo00,jonathan-smith-1,00-0022664,Jonathan Smith,WR,2004,7,214,BUF,georgia tech,70.0,194.0,4.78,32.5,114.0,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,18.0,0,0,0,False
OlivSh20,,00-0022694,Shane Olivea,T,2004,7,209,SDG,ohio st.,75.0,302.0,5.29,29.0,92.0,,8.25,4.71,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,60.0,0,0,4,False
HarbCl00,,00-0027725,Clay Harbor,TE,2010,4,125,PHI,missouri state,75.0,252.0,4.62,40.0,120.0,30.0,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,98.0,0,0,2,False
WoodAl99,al-woods-2,00-0027723,Al Woods,DT,2010,4,123,NOR,louisiana state,76.0,309.0,5.15,37.0,109.0,,7.45,4.67,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,161.0,0,0,6,False
KarnMi00,mike-karney-1,00-0022796,Mike Karney,RB,2004,5,156,NOR,arizona st.,71.0,254.0,5.02,30.0,103.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,101.0,0,0,7,False
DaviRo21,rod-davis-1,00-0022822,Rod Davis,LB,2004,5,155,MIN,southern miss,74.0,239.0,4.76,,114.0,,7.2,4.02,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,40.0,0,0,0,False
MaysTa99,taylor-mays-1,00-0027887,Taylor Mays,CB,2010,2,49,SFO,southern california,75.0,230.0,4.31,41.0,125.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,80.0,0,0,0,False
OkudJe00,jeffrey-okudah-1,00-0036274,Jeff Okudah,CB,2020,1,3,DET,ohio st.,73.0,205.0,4.48,41.0,135.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.0,50.0,0,0,2,False
WilfEr00,ernest-wilford-1,00-0022901,Ernest Wilford,WR,2004,4,120,JAX,virginia tech,76.0,226.0,4.79,40.5,130.0,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,87.0,0,0,4,False
KiefKo00,ko-kieft-1,00-0037311,Ko Kieft,TE,2022,6,218,TAM,minnesota,,,,,,,,,,,,,,1.0,-2.0,0.0,12.0,166.0,2.0,,,,,,,,,,,,,,1.0,1.0,53.0,0,0,1,False
GeatRo21,robert-geathers-1,00-0022867,Robert Geathers,DE,2004,4,117,CIN,georgia,75.0,271.0,4.84,33.5,112.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,46.0,152.0,0,0,7,False
WillJe04,jedrick-wills-jr-1,00-0036267,Jedrick Wills Jr.,T,2020,1,10,CLE,alabama,76.0,312.0,5.05,34.5,113.0,,,4.84,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,58.0,0,0,3,False
AlleAn20,,00-0025475,Andy Alleman,G,2007,3,88,NOR,akron,76.0,305.0,5.07,30.0,106.0,27.0,7.8,4.65,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,24.0,0,0,0,False
LockJe00,jeff-locke-1,00-0030405,Jeff Locke,P,2013,5,155,MIN,ucla,73.0,209.0,4.82,,,,,,,,,,,1.0,8.0,0.0,,,,,,,,,,,,,,,,,6.0,6.0,69.0,0,0,0,False
HawkTa00,,00-0030389,Tanner Hawkinson,T,2013,5,156,CIN,kansas,77.0,298.0,5.07,28.5,112.0,,7.52,4.51,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False
EdwaTr01,trent-edwards-1,00-0025479,Trent Edwards,QB,2007,3,92,BUF,stanford,76.0,231.0,4.76,,,19.0,7.14,4.46,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,38.0,0,0,2,False
CurlKa00,kamren-curl-1,00-0036349,Kamren Curl,S,2020,7,216,WAS,arkansas,73.0,206.0,4.6,34.5,125.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,17.0,93.0,0,0,5,False
StepAl20,,00-0022788,Alex Stepanovich,C,2004,4,100,ARI,ohio st.,75.0,304.0,5.29,25.5,96.0,,7.64,4.44,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,46.0,0,0,1,False
WardT.99,tj-ward-1,00-0027653,T.J. Ward,CB,2010,2,38,CLE,oregon,70.0,211.0,4.56,34.0,121.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,24.0,107.0,3,0,7,False
PainVi00,,00-0030096,Vinston Painter,G,2013,6,173,DEN,virginia tech,76.0,306.0,4.95,30.5,97.0,32.0,7.71,4.56,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,14.0,0,0,0,False
StonGe00,geno-stone-1,00-0036199,Geno Stone,S,2020,7,219,BAL,iowa,70.0,207.0,4.62,33.5,116.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11.0,85.0,0,0,2,False
SlauMa20,,00-0026500,Matt Slauson,G,2009,6,193,NYJ,nebraska,77.0,316.0,5.26,34.0,110.0,,7.86,4.86,,,,,,,,,,,,,,,,,,,,,,,,,43.0,14.0,116.0,0,0,6,False
ScotGu20,guss-scott-1,00-0022859,Guss Scott,CB,2004,3,95,NWE,florida,70.0,204.0,4.46,39.0,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,0,0,0,False
MurrLa00,latavius-murray-1,00-0030513,Latavius Murray,RB,2013,6,181,OAK,central florida,,,,,,,,,,,,,,453.0,2424.0,37.0,50.0,524.0,6.0,,,,,,,,,,,,,,44.0,17.0,151.0,1,0,3,False
WharTr20,,00-0022214,Travelle Wharton,T,2004,3,94,CAR,south carolina,76.0,312.0,5.14,31.5,105.0,,8.31,4.58,,,,,,,,,,,,,,,,,,,,,,,,,45.0,45.0,115.0,0,0,8,False
WallGa00,garret-wallow-1,00-0036844,Garret Wallow,LB,2021,5,170,HOU,texas christian,,,4.65,32.5,122.0,22.0,6.87,4.12,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,46.0,0,0,0,False
WashCo00,cornelius-washington-1,00-0030048,Cornelius Washington,LB,2013,6,188,CHI,georgia,76.0,265.0,4.55,39.0,128.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,46.0,0,0,0,False
PascBe00,bear-pascoe-1,00-0026931,Bear Pascoe,TE,2009,6,184,SFO,fresno st.,77.0,251.0,4.89,26.5,107.0,,7.65,4.55,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,85.0,0,0,2,False
SimoTh00,tharold-simon-1,00-0030487,Tharold Simon,CB,2013,5,138,SEA,louisiana state,74.0,202.0,4.51,34.0,128.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,20.0,0,0,0,False
FullJo01,jordan-fuller-1,00-0036431,Jordan Fuller,S,2020,6,199,LAR,ohio st.,74.0,203.0,4.67,35.5,122.0,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,18.0,15.0,63.0,0,0,3,False
WolfEa00,earl-wolff-1,00-0030080,Earl Wolff,CB,2013,5,136,PHI,north carolina st.,71.0,209.0,4.44,39.0,134.0,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,18.0,0,0,0,False
LattMa00,marcus-lattimore-1,00-0030497,Marcus Lattimore,RB,2013,4,131,SFO,south carolina,71.0,221.0,4.65,,,,,,,,,,,555.0,2677.0,38.0,74.0,767.0,3.0,,,,,,,,,,,,,,,,,0,0,0,False
PricBr99,brian-price-1,00-0027650,Brian Price,DT,2010,2,35,TAM,ucla,73.0,303.0,5.12,28.5,96.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,20.0,0,0,1,False
HillTr03,trey-hill-1,00-0036856,Trey Hill,G,2021,6,190,CIN,georgia,75.0,319.0,5.5,,,,,,,,,,,,,,0.0,3.0,0.0,,,,,,,,,,,,,,3.0,3.0,25.0,0,0,0,False
BranAl99,alan-branch-1,00-0025420,Alan Branch,DT,2007,2,33,ARI,michigan,78.0,324.0,5.07,27.5,107.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,4.0,146.0,0,0,6,False
UgohTo20,tony-ugoh-1,00-0025429,Tony Ugoh,T,2007,2,42,IND,arkansas,77.0,301.0,5.06,32.5,117.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16.0,40.0,0,0,2,False
PounMa20,maurkice-pouncey-1,00-0027870,Maurkice Pouncey,C,2010,1,18,PIT,florida,76.0,304.0,5.25,,95.0,,7.74,4.92,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78.0,134.0,9,2,9,False
NasiHa00,hamsah-nasirildeen-1,00-0036503,Hamsah Nasirildeen,CB,2021,6,186,NYJ,florida st.,75.0,215.0,,32.0,,17.0,7.05,4.31,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,19.0,0,0,0,False
TerrAJ00,aj-terrell-1,00-0036285,AJ Terrell,CB,2020,1,16,ATL,clemson,73.0,195.0,4.42,34.5,129.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,93.0,0,0,5,False
MasoBe00,ben-mason-1,00-0036565,Ben Mason,RB,2021,5,184,BAL,michigan,,,,,,,,,,,,,,37.0,87.0,9.0,3.0,32.0,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False
JeanRi99,ricky-jean-francois-1,00-0026502,Ricky Jean-Francois,DT,2009,7,244,SFO,louisiana state,75.0,295.0,5.19,26.0,93.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,5.0,137.0,0,0,4,False
PortSe00,sean-porter-1,00-0030281,Sean Porter,LB,2013,4,118,CIN,texas a&m,73.0,229.0,4.75,35.0,119.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0,0,0,False
ThomPh00,phillip-thomas-2,00-0030423,Phillip Thomas,CB,2013,4,119,WAS,fresno st.,71.0,198.0,4.68,33.0,122.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,8.0,0,0,0,False
MartJa21,james-marten-1,00-0025454,James Marten,T,2007,3,67,DAL,boston col.,79.0,309.0,5.08,30.5,100.0,,7.68,4.54,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0,0,0,False
BergJo20,,00-0023639,Joe Berger,T,2005,6,207,CAR,michigan tech,77.0,303.0,5.18,27.0,96.0,30.0,7.77,4.62,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,145.0,0,0,5,False
JoneJa03,,00-0025460,Jacoby Jones,WR,2007,3,73,HOU,lane,75.0,210.0,4.5,34.0,129.0,,7.03,4.31,,,,,,,,,,,,,,,,,,,,,,,,,30.0,18.0,128.0,1,1,2,False
FollZa99,zack-follett-1,00-0027152,Zack Follett,LB,2009,7,235,DET,california,74.0,236.0,4.69,37.0,117.0,,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,17.0,0,0,0,False
FiguYa00,yamon-figurs-1,00-0025461,Yamon Figurs,WR,2007,3,74,BAL,kansas st.,71.0,174.0,4.3,,123.0,,6.85,4.21,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,34.0,0,0,0,False
SmitAn22,,00-0022793,Antonio Smith,DE,2004,5,135,ARI,oklahoma st.,75.0,274.0,5.03,33.0,108.0,24.0,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,56.0,14.0,186.0,1,0,8,False
GoodMa01,malliciah-goodman-1,00-0030424,Malliciah Goodman,DE,2013,4,127,ATL,clemson,76.0,276.0,4.87,31.5,114.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,37.0,0,0,1,False
TaylJa04,jasir-taylor-1,00-0037307,Ja'Sir Taylor,CB,2022,6,214,LAC,wake forest,,,,,,,,,,,,,,87.0,427.0,2.0,4.0,24.0,0.0,,,,,,,,,,,,,,8.0,7.0,65.0,0,0,0,False
PottJo00,john-potter-1,00-0029318,John Potter,K,2012,7,251,BUF,western michigan,,,,,,,,,,,,,,1.0,8.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,0.0,0.0,9.0,0,0,0,False
RobeTr00,travian-robertson-1,00-0029430,Travian Robertson,DT,2012,7,249,ATL,south carolina,76.0,302.0,5.12,26.0,102.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.0,0,0,0,False
SmelBr00,brad-smelley-1,00-0029315,Brad Smelley,TE,2012,7,247,CLE,alabama,,,,,,,,,,,,,,1.0,1.0,0.0,54.0,559.0,4.0,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False
HineJe00,jermale-hines-1,00-0028096,Jermale Hines,CB,2011,5,158,STL,ohio st.,73.0,219.0,4.59,31.0,,19.0,6.9,4.21,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,10.0,0,0,0,False
PresDu20,,00-0023556,Duke Preston,C,2005,4,122,BUF,illinois,77.0,311.0,,32.0,96.0,21.0,7.57,4.45,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,59.0,0,0,1,False
OjabDa00,david-ojabo-1,00-0038142,David Ojabo,LB,2022,2,45,BAL,michigan,76.0,250.0,4.55,35.0,122.0,,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,32.0,0,0,0,False
FaalDa00,daniel-faalele-1,00-0038118,Daniel Faalele,T,2022,4,110,BAL,minnesota,80.0,384.0,,,,24.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,18.0,18.0,66.0,0,0,1,False
BarbMa01,marion-barber-iii-1,00-0023544,Marion Barber III,RB,2005,4,109,DAL,minnesota,71.0,221.0,4.49,40.0,127.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,37.0,99.0,1,0,3,False
FitzRy00,,00-0023682,Ryan Fitzpatrick,QB,2005,7,250,STL,harvard,74.0,232.0,4.86,30.5,105.0,,7.09,4.07,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.0,166.0,0,0,10,False
MaxwBy00,byron-maxwell-1,00-0028111,Byron Maxwell,CB,2011,6,173,SEA,clemson,72.0,202.0,4.43,33.0,124.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,13.0,83.0,0,0,3,False
OrtoKy00,kyle-orton-1,00-0023541,Kyle Orton,QB,2005,4,106,CHI,purdue,76.0,233.0,5.06,26.5,,,7.38,4.52,,,,,,,,,,,,,,,,,,,,,,,,,40.0,10.0,87.0,0,0,5,False
NienDo20,,00-0023686,Doug Nienhuis,T,2005,7,254,SEA,oregon st.,78.0,307.0,5.15,29.5,99.0,22.0,7.5,4.47,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,0,0,0,False
PitrJa00,jalen-pitre-1,00-0037246,Jalen Pitre,S,2022,2,37,HOU,baylor,71.0,198.0,,35.0,,16.0,6.74,4.18,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,58.0,0,0,3,False
HuffMi20,michael-huff-1,00-0024222,Michael Huff,CB,2006,1,7,OAK,texas,72.0,204.0,4.34,40.5,125.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,118.0,0,0,6,False
HeneAl00,alex-henery-1,00-0028058,Alex Henery,K,2011,4,120,PHI,nebraska,73.0,177.0,4.87,,,,,,,,,,,2.0,36.0,0.0,,,,,,,,,,,,,,,,,8.0,9.0,50.0,0,0,0,False
WhitDo20,donte-whitner-1,00-0024223,Donte Whitner,CB,2006,1,8,BUF,ohio st.,70.0,204.0,4.4,40.0,132.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,19.0,157.0,2,0,10,False
CutlJa00,jay-cutler-1,00-0024226,Jay Cutler,QB,2006,1,11,DEN,vanderbilt,75.0,226.0,4.77,,,23.0,7.1,4.26,,,,,,,,,,,,,,,,,,,,,,,,,86.0,28.0,153.0,1,0,10,False
BunkBr20,brodrick-bunkley-1,00-0024229,Brodrick Bunkley,DT,2006,1,14,PHI,florida st.,75.0,306.0,5.01,32.5,113.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,25.0,130.0,0,0,7,False
ElliAt00,,00-0023524,Atiyyah Ellison,DT,2005,3,89,CAR,missouri,76.0,305.0,5.07,27.5,103.0,25.0,8.0,4.79,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15.0,0,0,0,False
GomeDe00,dejon-gomes-1,00-0028084,DeJon Gomes,CB,2011,5,146,WAS,nebraska,71.0,208.0,4.5,31.0,110.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,46.0,0,0,0,False
RobiKe01,keenan-robinson-1,00-0029545,Keenan Robinson,LB,2012,4,119,WAS,texas,75.0,242.0,4.72,35.5,120.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,58.0,0,0,2,False
CromAn20,antonio-cromartie-1,00-0024234,Antonio Cromartie,CB,2006,1,19,SDG,florida st.,74.0,208.0,4.47,38.0,132.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,26.0,162.0,4,1,8,False
KarlGe00,george-karlaftis-1,00-0037192,George Karlaftis III,DE,2022,1,30,KAN,purdue,76.0,266.0,,38.0,121.0,21.0,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,65.0,0,0,3,False
WillDe02,deangelo-williams-1,00-0024242,DeAngelo Williams,RB,2006,1,27,CAR,memphis,69.0,214.0,4.45,35.5,121.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,51.0,142.0,1,0,6,False
AngeBr00,bryan-anger-1,00-0029692,Bryan Anger,P,2012,3,70,JAX,california,76.0,208.0,4.86,,,,,,,,,,,1.0,5.0,0.0,,,,,,,,,,,,,,,,,25.0,11.0,227.0,2,0,2,False
GandDy20,,00-0023563,Dylan Gandy,G,2005,4,129,IND,texas tech,75.0,304.0,5.12,29.5,100.0,,7.62,4.51,,,,,,,,,,,,,,,,,,,,,,,,,19.0,13.0,120.0,0,0,1,False
RuckJe00,jeremy-ruckert-1,00-0037805,Jeremy Ruckert,TE,2022,3,101,NYJ,ohio st.,77.0,250.0,,,,19.0,,,,,,,,,,,54.0,615.0,12.0,,,,,,,,,,,,,,4.0,4.0,58.0,0,0,1,False
FielRo20,,00-0023571,Ronald Fields,DT,2005,5,137,SFO,mississippi st.,74.0,313.0,5.24,27.0,102.0,,8.01,4.68,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,87.0,0,0,2,False
BatcBa00,baron-batch-1,00-0028170,Baron Batch,RB,2011,7,232,PIT,texas tech,,,,,,,,,,,,,,467.0,2501.0,27.0,140.0,1111.0,5.0,,,,,,,,,,,,,,1.0,1.0,12.0,0,0,0,False
GuyxLa00,lawrence-guy-1,00-0028171,Lawrence Guy,DT,2011,7,233,GNB,arizona st.,76.0,305.0,4.96,29.0,,28.0,7.6,4.43,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,181.0,0,0,7,False
GeisJu20,,00-0023629,Justin Geisinger,G,2005,6,197,BUF,vanderbilt,76.0,322.0,5.38,25.0,95.0,34.0,7.87,4.62,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,0,0,0,False
AusbDa00,david-ausberry-1,00-0028179,David Ausberry,WR,2011,7,241,OAK,southern california,,,,,,,,,,,,,,2.0,14.0,0.0,64.0,700.0,7.0,,,,,,,,,,,,,,1.0,1.0,34.0,0,0,0,False
WillMa01,malcolm-williams-2,00-0028157,Malcolm Williams,CB,2011,7,219,NWE,texas christian,,,,,,,,,,,,,,3.0,10.0,0.0,80.0,1188.0,7.0,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False
AndeDe00,derek-anderson-1,00-0023645,Derek Anderson,QB,2005,6,213,BAL,oregon st.,78.0,242.0,5.03,29.0,103.0,,7.67,4.62,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,78.0,1,0,3,False
GallNe00,neville-gallimore-1,00-0036366,Neville Gallimore,DT,2020,3,82,DAL,oklahoma,74.0,304.0,4.79,,,23.0,7.97,5.01,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,83.0,0,0,1,False
PerrTa00,tab-perry-1,00-0023623,Tab Perry,WR,2005,6,190,CIN,ucla,74.0,229.0,4.46,34.0,116.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,20.0,0,0,0,False
ZuniJa00,jabari-zuniga-1,00-0036296,Jabari Zuniga,DE,2020,3,79,NYJ,florida,75.0,264.0,4.64,33.0,127.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,0,0,0,False
LealDe00,demarvin-leal-1,00-0037759,DeMarvin Leal,DT,2022,3,84,PIT,texas a&m,76.0,283.0,5.0,27.5,106.0,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,32.0,0,0,0,False
BarrMa00,mark-barron-1,00-0029670,Mark Barron,CB,2012,1,7,TAM,alabama,73.0,213.0,4.54,,,,,,,,,,,,,,1.0,7.0,0.0,,,,,,,,,,,,,,58.0,11.0,119.0,0,0,7,False
McCoLe00,,00-0023658,LeRon McCoy,WR,2005,7,226,ARI,indiana (pa),73.0,211.0,4.4,37.0,120.0,,7.19,4.21,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10.0,0,0,0,False
SensGe20,gerald-sensabaugh-1,00-0023590,Gerald Sensabaugh,CB,2005,5,157,JAX,north carolina,72.0,214.0,4.44,46.0,133.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,10.0,112.0,0,0,5,False
PettKe20,,00-0023659,Kenneth Pettway,DE,2005,7,227,HOU,grambling st.,75.0,236.0,4.69,32.5,114.0,22.0,7.29,4.31,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,25.0,0,0,0,False
CartZa00,zachary-carter-1,00-0037804,Zachary Carter,DE,2022,3,95,CIN,florida,76.0,282.0,4.99,27.5,110.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,49.0,0,0,1,False
