pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,is_QB,is_WR,is_TE,dominator_rating,yards_per_reception,rec_td_rate,rec_yards_flag,completion_pct,yards_per_attempt,td_int_ratio,pass_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
BoydTy00,tyler-boyd-1,00-0033009,Tyler Boyd,WR,2016,2,55,CIN,pittsburgh,73.0,197.0,4.58,34.0,119.0,11.0,6.9,4.35,12.0,13.0,2967.0,0.0,0.0,111240.0,10863349.0,100.0,857891.0,11741261926.0,786.0,48.0,46.0,136.0,0,0,5,False,skill_pass,False,False,False,False,63.03,0,0,True,89.5435503285939,76.5,5.625,25.988177894539312,-0.4259983182696639,-0.9013911471653172,-0.1707850654801405,-0.0972066511293089,0.1525180207722253,-1.2890595823457054,-0.5507884054924707,0.5766702053231468,-0.6461198584571374,0.0665913316778954,-0.0934484800579958,-1.0213344574113168,0,1,0,0.9990756268550752,13686.193148080583,0.0009162003098295,False,,,,False,train,31.543661,8.000467,0.9144781144781144,0.39584288,0.8814814814814815,0.4928697,71.9830068022715
JameRi00,richie-james-1,00-0034286,Richie James,WR,2018,7,240,SFO,middle tenn. st.,70.0,183.0,4.48,35.5,122.0,6.0,6.87,4.16,60.0,71.0,800.0,0.0,0.0,123810.0,14633957.0,140.0,10810531.0,13461625290.0,8123.0,13.0,6.0,66.0,0,0,1,False,skill_pass,False,False,False,False,0.77,0,1,True,90.85922527194067,78.75,5.515000000000001,26.254897959183676,-1.619770109867742,-1.4546635543463595,-0.6843876599853594,0.3197018748252792,0.5657926577034149,-2.249444696678909,-0.6806660029367718,-0.5919294980938716,-0.5397516210255301,0.5099581441853538,-0.7183289232974318,-0.891488760279661,0,1,0,0.9989140935379928,1245.2325690569687,0.0007513969480315,False,,,,False,train,11.209997,5.2361946,0.8713804713804714,0.19162275,0.5461279461279461,0.1751562,53.113356800542945
EverGe00,gerald-everett-1,00-0033895,Gerald Everett,TE,2017,2,44,LAR,south alabama,75.0,239.0,4.62,37.5,126.0,22.0,6.99,4.33,1.0,1.0,7.0,1.0,0.0,8.0,7.0,4.0,4149.0,575717.0,84.0,22.0,10.0,124.0,0,0,3,False,skill_pass,False,False,False,False,69.87,0,0,True,104.92041371152702,81.75,5.66,29.869688888888888,0.3698495427957216,0.7584260743778105,0.0346559723219479,0.8755799094313969,1.116825506945001,0.8237876691873433,-0.1611556131595709,0.4536597102266209,0.5970518410118665,1.1011138941952985,0.1053771155181902,0.8682777907617945,0,0,1,0.9999878413962244,138.76042419860207,0.0202458423716558,False,,,,False,train,26.528673,2.9854794,0.7993265993265993,0.33769873,0.8188552188552188,0.41451055,63.3943538693868
CrowJa00,jamison-crowder-1,00-0031941,Jamison Crowder,WR,2015,4,105,WAS,duke,68.0,185.0,4.56,37.0,115.0,10.0,7.17,4.32,101.0,211.0,21012.0,1.0,0.0,8382.0,4213719.0,10.0,147610885.0,163107413601044.0,1886.0,33.0,22.0,123.0,0,0,4,False,skill_pass,False,False,False,False,36.37,0,0,True,85.57410258866025,76.0,5.745,28.12608131487889,-2.415617970933128,-1.3756246390347822,-0.273505584381187,0.7366104007798674,-0.3985148284693608,-1.481136605212346,0.6181099715062286,0.3921544626783579,-0.9670373934521976,-0.0319346266570953,0.5882392762032111,0.0194479838507895,0,1,0,0.999999974165988,1104982.289084196,1.2776835529439445e-05,False,,,,False,train,15.689695,5.8352394,0.8828282828282829,0.22872664,0.6424242424242425,0.24515149,57.63917899146828
HardJu00,justin-hardy-1,00-0031570,Justin Hardy,WR,2015,4,107,ATL,east carolina,70.0,192.0,4.56,36.5,114.0,11.0,6.63,4.21,1021.0,1234.0,5105541.0,11.0,0.0,1.0,7.0,1.0,6488114121.0,658110512841494.0,611810.0,8.0,8.0,73.0,0,0,0,False,skill_pass,False,False,False,False,35.45,0,0,True,88.81204160552848,75.25,5.42,27.54612244897959,-1.619770109867742,-1.098988435444261,-0.273505584381187,0.597640892128338,-0.5362730407797573,-1.2890595823457054,-1.7196867824911737,-0.2844032603525513,-0.7052600692909654,-0.1797235641595814,-1.2579983970042237,-0.2628898423295905,0,1,0,0.9999999999999892,101433.25172277652,9.429704665948492e-05,False,,,,False,train,10.117458,0.2630024,0.5420875420875421,0.18330307,0.49562289562289563,0.15808529,38.423726789277005
QuinTr00,trey-quinn-1,00-0034339,Trey Quinn,WR,2018,7,256,WAS,southern methodist,71.0,203.0,4.55,33.5,116.0,17.0,6.91,4.19,1.0,2.0,34.0,0.0,1.0,21.0,110.0,0.0,175114.0,193831236.0,13.0,2.0,2.0,16.0,0,0,0,False,skill_pass,False,False,False,False,0.07,0,1,True,94.72845343652476,74.75,5.550000000000001,28.309660781590956,-1.2218461793350492,-0.6642744012305847,-0.3248658438317079,-0.2361761597808383,-0.2607566161589643,-0.1365974451458606,-0.5074958730110382,-0.4074137554490772,-0.2269365277771833,-0.2782495224945722,-0.5195033277212457,0.108818852390691,0,1,0,0.9999994324963312,1106.8860056877234,7.423735395228251e-05,False,,,,False,train,7.3685093,1.3947067,0.6841750841750842,0.16361478,0.26195286195286194,0.11513295,38.181015465973
HarrDw00,dwayne-harris-1,00-0028114,Dwayne Harris,WR,2011,6,176,DAL,east carolina,70.0,203.0,4.53,34.0,111.0,10.0,6.77,4.21,112.0,333.0,803538.0,101.0,0.0,20193116.0,19776149104.0,1050.0,265883101.0,2466549781123.0,21710.0,12.0,6.0,109.0,1,0,0,False,skill_pass,False,False,False,False,11.03,0,1,True,96.41247361671678,72.5,5.49,29.124285714285715,-1.619770109867742,-0.6642744012305847,-0.4275863627327499,-0.0972066511293089,-0.949547677710947,-1.481136605212346,-1.1135913277511078,-0.2844032603525513,-0.0907887206975527,-0.7216163350020306,-0.8603472058518518,0.5053977240538291,0,1,0,0.9920460351301592,9276.82042162958,8.16524251385198e-05,False,,,,False,train,12.8789625,6.3092237,0.8909090909090909,0.20488276,0.5925925925925926,0.20123379,55.610546392222446
FordJa01,jacoby-ford-1,00-0027709,Jacoby Ford,WR,2010,4,108,OAK,clemson,69.0,186.0,4.28,33.5,115.0,15.0,7.0,4.44,2.0,2.0,55.0,1.0,0.0,8141818.0,10417296122.0,2.0,12175556.0,120310710779.0,1446.0,12.0,12.0,38.0,0,0,1,False,skill_pass,False,False,False,False,35.0,0,0,True,110.858210500656,74.25,5.720000000000001,27.464398235664778,-2.0176940404004347,-1.3361051813789937,-1.711592848995802,-0.2361761597808383,-0.3985148284693608,-0.5207514908791422,-0.1178630806781384,1.13021743325753,1.0771042900461765,-0.3767754808295629,0.4462209936487962,-0.3026751410642299,0,1,0,0.9203132031999156,9881.331971944444,0.000118762543575,False,,,,False,train,15.975798,6.1213417,0.8888888888888888,0.23125999,0.6451178451178451,0.24962184,58.07554918321897
KirkCh01,christian-kirk-1,00-0034775,Christian Kirk,WR,2018,2,47,ARI,texas a&m,70.0,201.0,4.47,35.5,115.0,20.0,7.09,4.45,0.0,2.0,0.0,0.0,0.0,1184.0,543531.0,0.0,808371.0,1009928919.0,7910.0,42.0,23.0,106.0,0,0,7,False,skill_pass,False,False,False,False,67.97,0,0,True,100.6922303260915,75.25,5.77,28.83734693877551,-1.619770109867742,-0.7433133165421622,-0.7357479194358849,0.3197018748252792,-0.3985148284693608,0.4396336234540616,0.2717697116547612,1.191722680805793,0.2552163317770938,-0.1797235641595814,0.7302575587576262,0.3657090756204799,0,1,0,0.999462102108771,1249.3383842319924,0.0097851110443101,False,,,,False,train,32.498787,8.955593,0.9245791245791246,0.40731877,0.8888888888888888,0.50779355,73.06318894409974
GabbBl00,blaine-gabbert-1,00-0027948,Blaine Gabbert,QB,2011,1,10,JAX,missouri,76.0,234.0,4.61,33.5,120.0,,6.84,4.26,5262301.0,13445475.0,4335933186.0,2416.0,99.0,6103112.0,22204232.0,35.0,1.0,-10.0,0.0,17.0,7.0,69.0,0,0,2,False,skill_pass,False,True,False,False,93.25,1,0,True,103.6196572758487,76.75,5.55,28.480263157894736,0.7677734733284143,0.5608287860988668,-0.0167042871285729,-0.2361761597808383,0.2902762330826218,,-0.810543600381073,0.023122977388769,0.4918897186422125,0.1158543108453907,-0.5195033277212509,0.1918721634080638,1,0,0,,,,False,0.3913808177100474,322.4827078254952,24.404040404040405,False,train,34.052197,-2.2712975,0.17575757575757575,0.42619556,0.9030303030303031,0.5320656,44.25613218274984
KaepCo00,colin-kaepernick-1,00-0027974,Colin Kaepernick,QB,2011,2,36,SFO,nevada,77.0,233.0,4.53,32.5,115.0,,6.85,4.18,121208166233.0,225383282359.0,1923284920523022.0,17222021.0,3768.0,96161161173.0,521113011831206.0,6171620.0,1.0,6.0,1.0,45.0,45.0,69.0,0,0,4,False,skill_pass,False,True,False,False,75.07,0,0,True,110.660622427069,73.75,5.515,27.62674987350312,1.165697403861107,0.521309328443078,-0.4275863627327499,-0.5141151770838972,-0.3985148284693608,,-0.7672510678996406,-0.4689190029973457,1.0611299072921117,-0.4753014391645537,-0.7183289232974368,-0.22363848657146,1,0,0,,,,False,0.537786853418589,8533.396534085135,4570.600053078556,False,train,35.394623,11.851429,0.9387205387205387,0.44268578,0.9144781144781144,0.553041,75.75291927143782
LockJa00,jake-locker-1,00-0027946,Jake Locker,QB,2011,1,8,TEN,washington,74.0,231.0,4.51,35.0,120.0,,6.77,4.12,15550230184.0,32893395332.0,206251228002265.0,1412117.0,150119.0,17256112114.0,986180388385.0,13376.0,11.0,1516.0,0.0,15.0,15.0,30.0,0,0,1,False,skill_pass,False,True,False,False,94.73,1,0,True,111.66981792821925,77.5,5.445,29.655405405405407,-0.0280743877369711,0.4422704131315005,-0.5303068816337965,0.1807323661737498,0.2902762330826218,,-1.1135913277511078,-0.8379504882869291,1.1427202326411627,0.2636432483478769,-1.1159801144498038,0.7639594736010216,1,0,0,,,,False,0.4727462770884014,6270.293045777966,9.406650723759151,False,train,35.412674,-0.91082,0.2915824915824916,0.44290853,0.9158249158249159,0.55332303,49.90442894956079
DaltAn00,andy-dalton-1,00-0027973,Andy Dalton,QB,2011,2,35,CIN,texas christian,74.0,215.0,4.83,29.5,106.0,,6.93,4.27,222182199209.0,371307323316.0,2459224227562857.0,10112327.0,11586.0,9811311686.0,232432512435.0,5836.0,1.0,27.0,0.0,92.0,82.0,179.0,3,0,11,False,skill_pass,False,True,False,False,75.73,0,0,True,79.00961263728985,67.75,5.6,27.60135135135135,-0.0280743877369711,-0.1900409093611196,1.1132214207829114,-1.3479322289930735,-1.6383387392629296,,-0.4209108080481732,0.084628224937032,-1.49775604040656,-1.6576129391844427,-0.2354667626124158,-0.2360030937085626,1,0,0,,,,False,0.5983781769365009,6623.15034780486,872.8057137925082,False,train,86.036674,62.49348,0.997979797979798,0.9090288,0.9959595959595959,1.0,98.01896159335821
MahoPa00,patrick-mahomes-1,00-0033873,Patrick Mahomes,QB,2017,1,10,KAN,texas tech,74.0,225.0,4.8,30.0,114.0,,6.88,4.08,105364388.0,185573591.0,154746535052.0,163641.0,41510.0,46131131.0,104456285.0,1012.0,1.0,3.0,0.0,115.0,115.0,126.0,6,2,7,False,skill_pass,False,True,False,False,93.25,1,0,True,84.77105034722223,72.0,5.48,28.885135135135137,-0.0280743877369711,0.2051536671967679,0.959140642431344,-1.208962720341544,-0.5362730407797573,,-0.6373734704553393,-1.0839714784799863,-1.03196167579049,-0.8201422933370213,-0.9171545188736178,0.3889735108599279,1,0,0,,,,False,0.5677768449283281,833.8823116916458,3.942206697181402,False,train,62.83574,26.512245,0.9757575757575757,0.7580076,0.9784511784511785,0.9818085,93.39564948150205
KizeDe00,deshone-kizer-1,00-0033899,DeShone Kizer,QB,2017,2,52,CLE,notre dame,76.0,233.0,4.83,30.5,107.0,,7.4,4.53,211212.0,335361.0,28842925.0,2126.0,109.0,134129.0,520472.0,108.0,1.0,4.0,0.0,6.0,5.0,18.0,0,0,1,False,skill_pass,False,True,False,False,64.86,0,0,True,85.62437090459782,68.75,5.965,28.35855263157895,0.7677734733284143,0.521309328443078,1.1132214207829114,-1.0699932116900148,-1.500580526952533,,1.613838218579198,1.683764661191908,-0.9629733560606112,-1.4605610225144612,1.838000162682088,0.132620572573282,1,0,0,,,,False,0.6298048968126884,86.00560291745313,19.504587155963304,False,train,16.602755,-6.940439,0.05185185185185185,0.23687987,0.6531986531986532,0.25941804,25.06400527973167
AdamRo01,rodney-adams-1,00-0033957,Rodney Adams,WR,2017,5,170,MIN,south florida,73.0,189.0,4.44,29.5,125.0,8.0,6.98,4.28,0.0,1.0,0.0,0.0,0.0,151023.0,55281231.0,115.0,2234567.0,15323822822.0,295.0,0.0,,1.0,0,0,0,False,skill_pass,False,False,False,False,12.6,0,1,True,97.26574540109767,77.25,5.630000000000001,24.93282041658848,-0.4259983182696639,-1.2175468084116272,-0.8898286977874479,-1.3479322289930735,0.9790672946346044,-1.865290650945628,-0.2044481456410033,0.1461334724853005,-0.0218043441129826,0.2143802691803815,-0.0650448235471077,-1.5351076811481603,0,1,0,0.9964054322794432,6857.625133638866,0.0001320166278299,False,,,,False,train,8.403936,-0.040002823,0.45252525252525255,0.17082335,0.367003367003367,0.1313115,31.483774721722813
PeteNa00,nathan-peterman-1,00-0033958,Nathan Peterman,QB,2017,5,171,BUF,pittsburgh,74.0,226.0,4.82,31.0,110.0,,7.14,4.31,1010193185.0,2320314306.0,454922872855.0,2027.0,2087.0,698672.0,-613233286.0,113.0,1.0,-211.0,0.0,3.0,2.0,15.0,0,0,0,False,skill_pass,False,True,False,False,12.33,0,1,True,83.74334070472057,70.5,5.725,29.013513513513512,-0.0280743877369711,0.2446731248525567,1.0618611613323905,-0.9310237030384854,-1.0873058900213437,,0.4882323740619274,0.3306492151300895,-1.1150488120296995,-1.1157201683419935,0.4746246501596741,0.4514711713167754,1,0,0,,,,False,0.4353691146013216,196.0608835098912,0.9712505989458552,False,train,4.997356,-3.4465833,0.12390572390572391,0.14803053,0.03164983164983165,0.07808369,10.111510082075892
TrubMi00,mitch-trubisky-1,00-0033869,Mitchell Trubisky,QB,2017,1,2,CHI,north carolina,74.0,222.0,4.67,27.5,116.0,,6.87,4.25,4240304.0,7847446.0,4595553748.0,5630.0,406.0,111693.0,30101308.0,35.0,1.0,8.0,0.0,40.0,34.0,82.0,1,0,4,False,skill_pass,False,True,False,False,99.24,1,0,True,93.35024193638236,71.75,5.5600000000000005,28.5,-0.0280743877369711,0.0865952942294017,0.2914572695745574,-1.9038102635991911,-0.2607566161589643,,-0.6806660029367718,-0.0383822701594938,-0.3383606518128712,-0.8694052725045167,-0.4626960146994797,0.2014805294893802,1,0,0,,,,False,0.540341915063831,585.6113884695734,13.866995073891626,False,train,50.27241,13.948917,0.9474747474747475,0.6256548,0.9595959595959596,0.7855064,85.3141345652667
ThomLo00,logan-thomas-1,00-0031260,Logan Thomas,QB,2014,4,120,ARI,virginia tech,78.0,248.0,4.61,35.5,118.0,,7.05,4.18,12234220227.0,26391429402.0,107301329762907.0,191816.0,101613.0,6153174162.0,22469524344.0,1194.0,11.0,29.0,10.0,15.0,0.0,94.0,0,0,3,False,skill_pass,False,True,False,False,29.79,0,0,True,109.81912395047212,76.75,5.615,28.65614727153189,1.5636213343937997,1.1141011932799092,-0.0167042871285729,0.3197018748252792,0.0147598084618287,,0.0985995817290276,-0.4689190029973457,0.993097366116476,0.1158543108453907,-0.1502557930797617,0.2774967502948829,1,0,0,,,,False,0.4635679273238934,4065.764234610781,1.887711218052808,False,train,14.227709,4.373253,0.8498316498316498,0.2160874,0.6188552188552189,0.22230795,55.13827731929444
McNuMa00,marvin-mcnutt-1,00-0029424,Marvin McNutt,WR,2012,6,194,PHI,iowa,75.0,216.0,4.48,37.0,122.0,,7.15,4.07,1000.0,3111.0,10000.0,0.0,1000.0,116.0,558.0,0.0,1345382.0,116748611315.0,8812.0,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,False,6.94,0,1,True,107.24367573081524,79.5,5.61,26.9952,0.3698495427957216,-0.1505214517053308,-0.6843876599853594,0.7366104007798674,0.5657926577034149,,0.5315249065433636,-1.1454767260282497,0.7848803676043558,0.6577470816878399,-0.1786594495906447,-0.5310920473216201,0,1,0,0.9999999952205,86777.29545586309,0.0065498126182749,False,,,,False,train,8.503541,1.9338021,0.734006734006734,0.17152992,0.37575757575757573,0.13286783,42.96337614910871
RobiDe01,demarcus-robinson-3,00-0032775,Demarcus Robinson,WR,2016,4,126,KAN,florida,73.0,203.0,4.59,34.5,123.0,,6.77,4.19,0.0,1.0,0.0,0.0,0.0,11.0,31.0,0.0,55348.0,23810522.0,72.0,27.0,13.0,161.0,0,0,3,False,skill_pass,False,True,False,False,27.34,0,0,True,91.46928650309763,78.75,5.48,26.77969600300244,-0.4259983182696639,-0.6642744012305847,-0.1194248060296195,0.0417628575222204,0.7035508700138113,,-1.1135913277511078,-0.4074137554490772,-0.4904300631349061,0.5099581441853538,-0.9171545188736178,-0.6360045396086842,0,1,0,0.9999986980562778,430.1966105369661,0.0013008600130086,False,,,,False,train,12.589677,2.735221,0.7892255892255893,0.20253646,0.5865319865319866,0.1967137,51.284666964752915
MayfBa00,baker-mayfield-1,00-0034855,Baker Mayfield,QB,2018,1,1,CLE,oklahoma,73.0,215.0,4.84,29.0,111.0,,7.0,4.28,218269254285.0,340395358404.0,2315370039654627.0,12364043.0,9786.0,881417897.0,190405177311.0,3765.0,1.0,2.0,1.0,80.0,35.0,123.0,2,0,6,False,skill_pass,False,True,False,False,100.0,1,0,True,78.35866151960367,70.0,5.640000000000001,28.36273221992869,-0.4259983182696639,-0.1900409093611196,1.1645816802334323,-1.486901737644603,-0.949547677710947,,-0.1178630806781384,0.1461334724853005,-1.5503834187666587,-1.2142461266769844,-0.0082375105253417,0.1346552959965811,1,0,0,,,,False,0.6412227690424204,6802.002384846323,1263.4419578990394,False,train,84.73372,48.410225,0.9939393939393939,0.9034959,0.9952861952861953,1.0,97.73321841501628
AlleJo02,josh-allen-7,00-0034857,Josh Allen,QB,2018,1,7,BUF,wyoming,77.0,237.0,4.75,33.5,119.0,,6.9,4.4,4209152.0,6373270.0,5132031812.0,2816.0,156.0,314392.0,40512204.0,75.0,11.0,42.0,10.0,111.0,111.0,128.0,4,0,7,False,skill_pass,False,True,False,False,95.47,1,0,True,93.11162437366195,76.25,5.65,28.10102884128858,1.165697403861107,0.679387159066233,0.7023393451787344,-0.2361761597808383,0.1525180207722253,,-0.5507884054924707,0.8841964430644728,-0.3576521414738581,0.0173283525104,0.0485698024964242,0.007251841417547,1,0,0,,,,False,0.6604383620966945,805.243118838524,18.05128205128205,False,train,64.20828,27.884789,0.9791245791245792,0.7703723,0.9818181818181818,1.0,94.2087931261721
FinlRy00,ryan-finley-1,00-0035652,Ryan Finley,QB,2019,4,104,CIN,north carolina st.,76.0,213.0,4.73,30.5,116.0,,7.2,4.2,1246243311300.0,2770402478447.0,1.614853055351436e+17,21181721.0,148610.0,722746940.0,31429419420.0,131.0,2.0,18.0,0.0,2.0,2.0,8.0,0,0,0,False,skill_pass,False,True,False,False,36.83,0,0,True,85.10695181893301,73.25,5.7,25.92434210526316,0.7677734733284143,-0.2690798246726971,0.5996188262776925,-1.0699932116900148,-0.2607566161589643,,0.7479875689505298,-0.3459085079008143,-1.0048050839003448,-0.5738273974995445,0.3326063676052592,-1.0524112441223723,1,0,0,,,,False,0.4498419709754969,58289.47482954432,142.53227239082162,False,train,10.79029,0.93583393,0.6383838383838384,0.18839307,0.5306397306397307,0.16859828,43.28797508665809
BortBl00,blake-bortles-1,00-0031407,Blake Bortles,QB,2014,1,3,JAX,central florida,77.0,232.0,4.93,32.5,115.0,,7.08,4.21,75251259.0,110399382.0,95830593581.0,62525.0,379.0,218787.0,4285272.0,186.0,1.0,-3.0,0.0,44.0,44.0,78.0,0,0,5,False,skill_pass,False,True,False,False,98.48,1,0,True,78.54712679521835,73.75,5.645,27.50818013155676,1.165697403861107,0.4817898707872892,1.6268240152881304,-0.5141151770838972,-0.3985148284693608,,0.2284771791733288,-0.2844032603525513,-1.5351465859261697,-0.4753014391645537,0.0201661459855361,-0.2813610685687104,1,0,0,,,,False,0.6816275384585033,868.0355980706486,164.9736147757256,False,train,62.7072,26.383705,0.9750841750841751,0.7568267,0.9777777777777777,0.97980005,93.2914580403755
PresDa01,dak-prescott-1,00-0033077,Dak Prescott,QB,2016,4,135,DAL,mississippi st.,74.0,226.0,4.79,32.5,116.0,,7.11,4.32,18156244316.0,29267396477.0,194194034493793.0,4102729.0,7115.0,32134210160.0,118829986588.0,4131410.0,22.0,5335.0,21.0,104.0,104.0,139.0,4,0,8,False,skill_pass,False,True,False,False,23.87,0,0,True,85.86108676545588,74.25,5.715,29.013513513513512,-0.0280743877369711,0.2446731248525567,0.9077803829808228,-0.5141151770838972,-0.2607566161589643,,0.35835477661763,0.3921544626783579,-0.9438356130953718,-0.3767754808295629,0.4178173371379082,0.4514711713167754,1,0,0,,,,False,0.6203573430341923,6635.1660164375,576.6309205903021,False,train,34.465958,24.611502,0.9730639730639731,0.43126246,0.9063973063973064,0.5385306,76.44636682518805
DobbJo00,joshua-dobbs-1,00-0033949,Joshua Dobbs,QB,2017,4,135,PIT,tennessee,75.0,216.0,4.64,33.0,122.0,,6.75,4.31,72112205225.0,121177344357.0,695120622912946.0,291527.0,66512.0,38104146150.0,189469671831.0,181112.0,11.0,584.0,11.0,9.0,0.0,27.0,0,0,0,False,skill_pass,False,True,False,False,23.87,0,0,True,93.19912276733012,77.5,5.529999999999999,26.9952,0.3698495427957216,-0.1505214517053308,0.1373764912229899,-0.3751456684323677,0.5657926577034149,,-1.2001763927139728,0.3306492151300895,-0.3505781678000075,0.2636432483478769,-0.6331179537647879,-0.5310920473216201,1,0,0,,,,False,0.595096431660943,5736.390961540256,4.38307373105605,False,train,13.277981,3.4235249,0.8215488215488216,0.20815198,0.5993265993265994,0.20746846,53.16089421962247
