pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
,chris-barnes-1,,Chris Barnes,RB,2001,5,161,BAL,new mexico st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,manuel-white-1,,Manuel White,RB,2005,4,120,WAS,ucla,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,nate-ilaoa-1,,Nate Ilaoa,RB,2007,7,236,PHI,hawaii,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,jt-wall-1,,J.T. Wall,RB,2003,7,242,PIT,georgia,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,rick-razzano-1,,Rick Razzano,RB,2005,7,221,TAM,mississippi,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,kenny-irons-1,,Kenny Irons,RB,2007,2,49,CIN,auburn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,cedric-humes-1,,Cedric Humes,RB,2006,7,240,PIT,virginia tech,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,anthony-davis-3,,Anthony Davis,RB,2005,7,243,IND,wisconsin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,thomas-clayton-1,,Thomas Clayton,RB,2007,6,186,SFO,kansas st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,casey-moore-1,,Casey Moore,RB,2003,7,247,CAR,stanford,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,dennis-morris-1,,Dennis Morris,RB,2010,6,174,WAS,louisiana tech,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,charles-scott-1,,Charles Scott,RB,2010,6,200,PHI,louisiana state,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,jarrett-ferguson-1,,Jarrett Ferguson,RB,2002,7,251,BUF,virginia tech,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,antwoine-womack-1,,Antwoine Womack,RB,2002,7,237,NWE,virginia,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,luke-staley-1,,Luke Staley,RB,2002,7,214,DET,byu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,brandon-drumm-1,,Brandon Drumm,RB,2003,7,236,DET,colorado,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,ahmaad-galloway-1,,Ahmaad Galloway,RB,2003,7,235,DEN,alabama,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,,,Justise Hairston,RB,2007,6,208,NWE,central connecticut st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,,,Maurice Clarett,RB,2005,3,101,DEN,ohio st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
